1709804874262,0.656684,-0.327554,-0.679319,0.421418,-0.587632,0.690721,-0.625438,-0.739863,-0.247851,-0.0669648,-0.00206431,0.538977
1709804874479,0.998958,0.0346207,0.0297313,0.0293251,-0.986182,0.163052,0.0349654,-0.16201,-0.986169,-0.221244,-0.00463745,1.79488
1709804874695,0.999368,0.00616283,0.035007,0.00834713,-0.998004,-0.0625967,0.0345514,0.0628493,-0.997425,-0.22057,-0.00459991,1.79676
1709804874911,0.892893,-0.0912157,-0.440933,0.156741,-0.855051,0.494287,-0.422107,-0.510457,-0.749172,-0.183016,-0.00658649,1.49809
1709804875126,0.999521,0.0294862,-0.00941724,0.0308619,-0.972712,0.229955,-0.00237974,-0.230136,-0.973156,-0.221747,-0.00537008,1.79312
1709804875341,0.952925,-0.00487588,0.303166,0.00769247,-0.99916,-0.040249,0.303108,0.0406864,-0.952087,-0.220856,-0.00525018,1.79396
1709804875558,0.953662,-0.026297,0.299727,-0.0132921,-0.998883,-0.0453459,0.300585,0.0392607,-0.952947,-0.215796,-0.0035979,1.79368
1709804875773,0.988593,0.00542868,0.150514,0.0223276,-0.99359,-0.110814,0.148947,0.11291,-0.982378,-0.213252,-0.00348636,1.83581
1709804875987,0.960943,0.00317495,0.276728,0.00098884,-0.999967,0.00803905,0.276745,-0.00745143,-0.960915,-0.206626,-0.00345705,1.83984
1709804876205,0.9964,0.00792542,-0.0844084,0.0104375,-0.999514,0.0293617,-0.0841347,-0.030137,-0.995999,-0.204048,-0.00528021,1.91716
1709804876419,0.997038,0.00493373,0.076747,-0.00510847,-0.991487,0.130104,0.0767356,-0.13011,-0.988526,-0.19934,-0.00388899,2.02774
1709804876636,0.447108,-0.49949,0.742027,0.488153,-0.558881,-0.670342,0.749534,0.661938,-0.0060529,-0.00399407,-0.00100244,0.0555504
1709804876852,0.968857,0.104644,0.224421,0.0768867,-0.988651,0.129064,0.23538,-0.107789,-0.965908,-0.180049,-0.0100287,2.1174
1709804877068,0.99443,0.0917539,0.0518611,0.0659811,-0.925669,0.372537,0.0821879,-0.36704,-0.926567,-0.227957,-0.0162041,2.20152
1709804877284,0.991129,0.0333296,-0.128656,0.0423237,-0.9968,0.0678188,-0.125984,-0.0726624,-0.989368,-0.240625,-0.0162695,2.20459
1709804877500,0.998309,0.0474476,-0.0335881,0.0433753,-0.992644,-0.113034,-0.0387042,0.111386,-0.993023,-0.256033,-0.0183267,2.32084
1709804877714,0.421664,-0.523809,0.740151,0.496773,-0.549414,-0.671834,0.758562,0.650975,0.0285456,-0.00175799,-0.000609414,0.0212807
1709804877931,0.982652,0.0489502,0.178881,0.011038,-0.978265,0.207064,0.185128,-0.201498,-0.961835,-0.27924,-0.0103383,2.46991
1709804878145,0.982652,0.0489502,0.178881,0.011038,-0.978265,0.207064,0.185128,-0.201498,-0.961835,-0.27924,-0.0103383,2.46991
1709804878362,0.982652,0.0489502,0.178881,0.011038,-0.978265,0.207064,0.185128,-0.201498,-0.961835,-0.27924,-0.0103383,2.46991
1709804878578,0.998924,0.0451523,-0.0106044,0.0463527,-0.963911,0.262159,0.00161534,-0.262368,-0.964966,-0.220278,-0.0194907,2.61249
1709804878794,0.954617,-0.000814927,0.297835,0.0381627,-0.991419,-0.125031,0.295381,0.130723,-0.946394,-0.177423,-0.0109879,2.59728
1709804879009,0.998026,0.055275,0.0298028,0.0459153,-0.96607,0.254165,0.0428406,-0.252295,-0.966702,-0.153227,-0.00744462,2.69582
1709804879226,0.997435,0.0695441,0.0169479,0.0668106,-0.989487,0.128261,0.0256895,-0.1268,-0.991596,-0.141979,-0.010865,2.81474
1709804879442,0.942638,0.00820422,-0.333715,0.0687821,-0.98302,0.17012,-0.326653,-0.183316,-0.927197,-0.140966,-0.0117234,2.65799
1709804879658,0.993568,0.0613731,0.0951639,0.0378247,-0.971993,0.231945,0.106734,-0.226853,-0.968063,-0.160739,-0.0128109,2.87361
1709804879874,0.987541,0.0484711,0.149712,0.0295,-0.991536,0.126432,0.154573,-0.120441,-0.980613,-0.189216,-0.0143366,2.95862
1709804880090,0.990837,0.0150531,0.13422,0.048783,-0.966569,-0.251722,0.125944,0.255963,-0.958447,-0.204582,-0.014227,2.93683
1709804880306,0.997281,0.0652408,0.0342659,0.0530507,-0.958344,0.280647,0.0511481,-0.278066,-0.959199,-0.214011,-0.011229,2.98226
1709804880520,0.986862,0.0652421,0.147806,0.0319157,-0.975536,0.217512,0.158381,-0.209937,-0.964802,-0.232455,-0.00419249,3.02374
1709804880737,0.565981,-0.3892,-0.726766,0.520664,-0.514747,0.681135,-0.639198,-0.76391,-0.0886945,-0.0227013,-0.00124541,0.278581
1709804880953,0.899442,-0.0429651,0.434923,0.0709928,-0.967575,-0.242401,0.431235,0.248902,-0.867228,-0.233118,-0.00447662,2.9421
1709804881173,0.997643,0.050841,0.0460759,0.0388686,-0.972153,0.231101,0.0565423,-0.228765,-0.971838,-0.267652,-0.0122942,3.20713
1709804881601,0.992714,0.0441031,0.112132,0.0342182,-0.995479,0.0885994,0.115533,-0.0841169,-0.989736,-0.279646,-0.0123992,3.25754
1709804881817,0.992526,0.0726925,0.0980226,0.0430458,-0.960144,0.276173,0.114191,-0.269889,-0.956096,-0.263216,-0.0096256,3.20963
1709804882033,0.995857,0.0898556,0.0139363,0.0797571,-0.93678,0.340708,0.0436698,-0.338185,-0.940066,-0.255921,-0.0107425,3.27087
1709804882247,0.991224,0.0316984,0.128334,0.0730907,-0.940348,-0.332271,0.110146,0.338735,-0.934412,-0.23913,-0.00516794,3.21563
1709804882462,0.999562,0.0295468,0.00141803,0.0280756,-0.962708,0.269083,0.00931567,-0.268925,-0.963116,-0.248053,-0.00069165,3.26426
1709804882681,0.837246,-0.125831,-0.532152,0.138569,-0.892579,0.429071,-0.528979,-0.432978,-0.729871,-0.194687,0.00470302,2.58442
1709804882897,0.991988,0.0513455,0.11543,0.0206333,-0.967263,0.252937,0.124639,-0.248529,-0.960572,-0.231096,0.00744623,3.32695
1709804883112,0.818584,-0.166711,-0.549662,0.292531,-0.702546,0.648733,-0.494314,-0.691835,-0.526324,-0.148655,-0.00299364,2.3412
1709804883329,0.71716,-0.307141,0.625576,0.343454,-0.625301,-0.700741,0.6064,0.7174,-0.342952,-0.11042,-0.000800829,1.73231
1709804883543,0.916859,-0.0928856,0.388255,0.0901219,-0.89929,-0.427967,0.388905,0.427376,-0.816151,-0.209863,0.0124489,3.22938
1709804883761,0.968574,-0.00194459,-0.248717,0.00484917,-0.999632,0.0266996,-0.248678,-0.0270666,-0.968208,-0.219262,0.0202254,3.49363
1709804883975,0.997743,-0.0248041,0.0624022,-0.0173923,-0.993023,-0.11663,0.0648597,0.115281,-0.991213,-0.224685,0.0238523,3.58283
1709804884197,0.996889,0.0123017,0.0778521,-0.0144113,-0.942645,0.333486,0.0774893,-0.33357,-0.939535,-0.218435,0.0156531,3.47152
1709804884625,0.493704,-0.54226,0.679861,0.46619,-0.494923,-0.733293,0.734114,0.678974,0.00845072,-0.00416626,-0.000300868,0.0659733
1709804884840,0.937842,-0.0805877,-0.337577,-0.0461034,-0.992976,0.108965,-0.343987,-0.0866281,-0.93497,-0.238572,0.014901,3.50474
1709804885485,0.969242,0.056383,-0.239565,0.0496458,-0.998186,-0.0340698,-0.241052,0.0211285,-0.970282,-0.22422,0.00454201,3.74198
1709804886351,0.992454,0.0810552,-0.0920044,0.0746082,-0.994648,-0.071477,-0.0973056,0.0640734,-0.99319,-0.220186,-0.00748004,4.15389
1709804886567,0.992454,0.0810552,-0.0920044,0.0746082,-0.994648,-0.071477,-0.0973056,0.0640734,-0.99319,-0.220186,-0.00748004,4.15389
1709804886785,0.998155,-0.0305751,0.0524497,-0.011534,-0.943694,-0.330618,0.0596052,0.329403,-0.942306,-0.215082,-0.00813677,3.98511
1709804887864,0.902037,-0.188843,0.388159,0.139468,-0.723493,-0.676096,0.408506,0.664,-0.62628,-0.0976881,-0.0308881,3.33795
1709804888081,0.6162,-0.444017,-0.650497,0.356209,-0.579513,0.732994,-0.702433,-0.683384,-0.198933,-0.0248522,-0.0105823,1.24205
1709804888297,0.838379,-0.185555,-0.512532,0.0464004,-0.912569,0.406282,-0.543109,-0.3644,-0.756469,-0.0523051,-0.0158454,3.44232
1709804888513,0.980303,-0.0509548,-0.190815,-0.0748647,-0.989914,-0.120269,-0.182763,0.132185,-0.97423,-0.0357579,-0.0124839,4.11209
1709804888727,0.980303,-0.0509548,-0.190815,-0.0748647,-0.989914,-0.120269,-0.182763,0.132185,-0.97423,-0.0357579,-0.0124839,4.11209
1709804889809,0.510534,-0.513847,-0.689432,0.491934,-0.483068,0.724324,-0.705235,-0.708947,0.00615681,0.0016684,-0.00106305,0.171001
1709804890456,0.713881,-0.364589,0.59787,0.375205,-0.521732,-0.76617,0.591265,0.771278,-0.235659,0.0174137,-0.00291562,1.4277
1709804891105,0.666332,-0.376726,0.64349,0.440751,-0.497097,-0.747418,0.601448,0.781647,-0.165189,0.0126643,0.00194726,0.949115
1709804891322,0.958784,0.0317613,-0.282354,-0.0232801,-0.98161,-0.189471,-0.283179,0.188235,-0.940413,0.0638655,0.0331851,4.89108
1709804891753,0.952259,-0.0430809,-0.302237,-0.0812442,-0.990055,-0.114853,-0.294283,0.133925,-0.946288,0.0598273,0.0377048,4.71772
1709804891970,0.506412,-0.51978,-0.688023,0.4828,-0.490191,0.725684,-0.714458,-0.699673,0.00271111,0.00214012,0.0010334,0.154049
1709804892186,0.857666,-0.195238,0.475701,0.242227,-0.662641,-0.708684,0.453581,0.723042,-0.521033,0.043139,0.0224739,3.28995
1709804892402,0.857666,-0.195238,0.475701,0.242227,-0.662641,-0.708684,0.453581,0.723042,-0.521033,0.043139,0.0224739,3.28995
1709804892618,0.857666,-0.195238,0.475701,0.242227,-0.662641,-0.708684,0.453581,0.723042,-0.521033,0.043139,0.0224739,3.28995
1709804893050,0.984966,-0.0606944,0.161734,0.0117903,-0.910442,-0.413469,0.172344,0.409159,-0.896039,0.0748983,0.0402612,4.64926
1709804893266,0.522773,-0.504639,-0.687057,0.470346,-0.501434,0.726181,-0.710973,-0.702782,-0.0247816,0.00502268,0.00241547,0.330826
1709804893481,0.522773,-0.504639,-0.687057,0.470346,-0.501434,0.726181,-0.710973,-0.702782,-0.0247816,0.00502268,0.00241547,0.330826
1709804893913,0.537549,-0.451349,-0.712267,0.379887,-0.624486,0.682425,-0.752813,-0.637418,-0.16423,0.0234117,0.00901259,1.22085
1709804894130,0.479529,-0.489881,-0.728058,0.509509,-0.520066,0.685515,-0.71446,-0.699677,0.000212278,0.00334832,0.00107282,0.195373
1709804894563,0.962113,-0.0214818,0.271803,-0.0622572,-0.987864,0.1423,0.265447,-0.15383,-0.951774,0.0740168,0.0390635,4.61794
1709804894779,0.983982,0.000350176,-0.178268,0.0877143,-0.871525,0.482443,-0.155196,-0.490352,-0.857595,0.0839621,0.0279778,4.63449
1709804895210,0.978181,-0.00699935,0.207637,-0.0520598,-0.975804,0.212361,0.201126,-0.218537,-0.954877,0.0990508,0.0298346,4.56782
1709804895427,0.675912,-0.371158,0.636698,0.419076,-0.517089,-0.74632,0.606232,0.771272,-0.193964,0.0263458,0.000789595,1.0251
1709804895642,0.508412,-0.517533,-0.688242,0.477171,-0.495996,0.725462,-0.716816,-0.697243,-0.00521928,0.0076168,0.000880508,0.27541
1709804896291,0.508412,-0.517533,-0.688242,0.477171,-0.495996,0.725462,-0.716816,-0.697243,-0.00521928,0.0076168,0.000880508,0.27541
1709804896722,0.643641,-0.330546,-0.690265,0.439615,-0.578601,0.686994,-0.626471,-0.745628,-0.227098,0.06004,0.0031942,1.68229
1709804896940,0.643641,-0.330546,-0.690265,0.439615,-0.578601,0.686994,-0.626471,-0.745628,-0.227098,0.06004,0.0031942,1.68229
1709804897155,0.504829,-0.41921,0.754593,0.525788,-0.543962,-0.653951,0.684613,0.726889,-0.0541922,0.00112435,-0.000147916,0.0196666
1709804897585,0.938368,0.00175365,0.345634,0.0983143,-0.960035,-0.262044,0.331362,0.279874,-0.901038,0.144975,0.032561,3.67655
1709804898020,0.889831,-0.0431327,0.454247,0.0582845,-0.976623,-0.206909,0.452552,0.210589,-0.866515,0.0919898,0.0373879,3.32362
1709804898235,0.857102,-0.0808033,0.508769,0.165511,-0.892065,-0.420507,0.487834,0.444625,-0.751217,0.0920321,0.0328878,3.04061
1709804898452,0.995748,0.0871594,-0.0298039,0.0724724,-0.940995,-0.33057,-0.0568576,0.327005,-0.943311,0.114065,0.037474,3.5389
1709804898668,0.995748,0.0871594,-0.0298039,0.0724724,-0.940995,-0.33057,-0.0568576,0.327005,-0.943311,0.114065,0.037474,3.5389
1709804898884,0.724533,-0.219637,-0.653309,0.376402,-0.667953,0.641998,-0.577385,-0.711055,-0.401282,0.0887464,0.0200403,2.11566
1709804899098,0.962053,0.0877584,0.258367,0.0770298,-0.995704,0.0513792,0.261766,-0.0295276,-0.96468,0.140097,0.038433,3.26211
1709804899316,0.586424,-0.332533,0.738599,0.466898,-0.606352,-0.643695,0.661901,0.722329,-0.20032,0.029035,0.0041666,0.675041
1709804899746,0.88703,-0.0718696,-0.456083,0.25781,-0.742375,0.618395,-0.383029,-0.666119,-0.639981,0.0321365,0.0199632,2.59453
1709804899964,0.85589,-0.0559178,0.514126,0.226424,-0.853273,-0.469742,0.464957,0.518458,-0.717646,0.0204697,0.021724,2.39282
1709804900179,0.993701,0.107699,-0.0309634,0.0996231,-0.975534,-0.195982,-0.0513129,0.191663,-0.980118,0.0160194,0.0346441,2.81896
1709804900396,0.972251,0.109783,-0.206583,0.0939,-0.991929,-0.0852086,-0.21427,0.0634459,-0.974712,0.031551,0.0472272,2.68358
1709804900612,0.983533,0.0703783,0.166463,0.0729908,-0.997286,-0.00962117,0.165334,0.021613,-0.986001,0.0491979,0.035819,2.65652
1709804900828,0.521281,-0.407453,0.749832,0.508597,-0.557231,-0.656371,0.68527,0.723516,-0.083245,0.00382942,0.0011748,0.134679
1709804901044,0.9698,0.0579065,-0.236926,0.0457436,-0.997353,-0.0565199,-0.239572,0.0439752,-0.969882,0.0464847,0.0465542,2.37295
1709804901261,0.694371,-0.266387,-0.668496,0.395194,-0.63518,0.663602,-0.60139,-0.724972,-0.335776,0.0146091,0.0209041,1.19261
1709804901477,0.996899,0.0326877,-0.0715747,0.0408534,-0.992435,0.115771,-0.067249,-0.118336,-0.990694,0.00479729,0.0472145,2.16038
1709804901694,0.978531,0.0390299,0.202371,0.0454173,-0.998603,-0.0270142,0.201034,0.0356253,-0.978936,0.0105938,0.048181,2.05241
1709804901909,0.99597,0.0525196,-0.0726956,0.0590956,-0.994052,0.0914809,-0.0674586,-0.0954082,-0.99315,0.0225704,0.0556586,1.95737
1709804902124,0.994935,0.0486249,-0.087977,0.0567636,-0.994093,0.0925069,-0.0829592,-0.0970323,-0.991818,0.0390019,0.0566605,1.87027
1709804902341,0.986746,0.0209775,-0.160909,0.043362,-0.989636,0.136893,-0.156369,-0.142056,-0.97743,0.045787,0.0567266,1.76521
1709804902557,0.98461,0.0275939,-0.172576,0.0514877,-0.989432,0.135551,-0.167012,-0.14235,-0.975625,0.0544117,0.0601064,1.67607
1709804902772,0.982483,0.046013,0.180584,0.0449827,-0.99894,0.00979863,0.180843,-0.00150383,-0.983511,0.054403,0.063467,1.56241
1709804902990,0.993023,0.0539464,0.10486,0.0425294,-0.993217,0.108219,0.109987,-0.103004,-0.988581,0.0296619,0.0583224,1.48221
1709804903204,0.996533,0.071707,-0.0421944,0.0593561,-0.968109,-0.243396,-0.058302,0.240047,-0.969009,0.00821931,0.0481632,1.37904
1709804903420,0.978602,0.0764603,-0.191028,0.0744896,-0.997068,-0.0174865,-0.191805,0.00288273,-0.981429,0.00388035,0.0484877,1.30857
1709804903637,0.96724,0.0593447,0.246831,0.0671575,-0.997469,-0.0233473,0.244821,0.039159,-0.968777,0.00082647,0.0585264,1.1925
1709804903854,0.992951,0.0885214,-0.078814,0.0693757,-0.973239,-0.219071,-0.0960974,0.212059,-0.972521,0.00881628,0.0574585,1.12112
1709804904070,0.978983,0.0326215,-0.201314,0.0536784,-0.993534,0.100041,-0.196749,-0.108745,-0.974405,0.0121403,0.0558103,1.04738
1709804904286,0.975439,0.0280143,-0.218483,0.0390088,-0.998172,0.0461708,-0.21679,-0.0535596,-0.974748,0.0125935,0.0585876,0.972873
1709804904503,0.970266,0.0261438,-0.240626,0.0363077,-0.998622,0.0379026,-0.239303,-0.0455122,-0.969878,0.00933846,0.0633106,0.908429
1709804904719,0.99248,0.0705669,-0.100022,0.0426844,-0.965331,-0.257515,-0.114726,0.251309,-0.961084,-0.00403935,0.0630619,0.841295
1709804904935,0.993538,0.0797689,-0.0807406,0.0492862,-0.944022,-0.326179,-0.10224,0.320091,-0.941854,-0.0149494,0.0600535,0.774153
1709804905150,0.994924,0.0743722,-0.0677856,0.0458163,-0.934545,-0.352883,-0.0895934,0.347987,-0.933209,-0.0270706,0.058225,0.715396
1709804905365,0.995482,0.0814384,-0.0488217,0.0557115,-0.917329,-0.394212,-0.0768896,0.389711,-0.917722,-0.0313526,0.0586839,0.671927
1709804905581,0.96716,0.0214811,-0.253257,0.0579068,-0.98884,0.137267,-0.247482,-0.147424,-0.957611,-0.0282648,0.0656397,0.654241
1709804905798,0.996225,0.0663386,0.0559982,0.0721134,-0.991495,-0.108338,0.048335,0.111967,-0.992536,-0.0146596,0.0699182,0.634153
1709804906016,0.99817,0.0381647,0.0469007,0.0440752,-0.990236,-0.132247,0.0413956,0.134073,-0.990107,-0.0122189,0.0703184,0.614436
1709804906229,0.926518,0.0187498,-0.375783,0.0539061,-0.995069,0.0832598,-0.372369,-0.0973986,-0.92296,-0.00363662,0.0649225,0.547731
1709804906445,0.932292,0.0398292,-0.359508,0.0567385,-0.997718,0.0366016,-0.35723,-0.0545213,-0.932424,-0.00104641,0.0657755,0.549139
1709804906662,0.977628,0.0636489,0.20048,0.0540356,-0.997128,0.0530698,0.203282,-0.0410495,-0.978259,0.00324998,0.0771382,0.610925
1709804906880,0.961455,0.0462148,0.271052,0.0284011,-0.997193,0.0692807,0.273493,-0.058912,-0.960068,-0.00886918,0.0756199,0.626814
1709804907096,0.960298,0.0608179,0.272266,0.0400852,-0.995901,0.0810783,0.276081,-0.0669455,-0.9588,-0.0205239,0.0771908,0.686896
1709804907311,0.954651,0.0386697,0.295206,0.0295411,-0.998939,0.0353217,0.296259,-0.0249992,-0.95478,-0.0374037,0.0755676,0.744169
1709804907526,0.997388,0.0284939,-0.0663718,0.0336892,-0.996343,0.0785203,-0.0638917,-0.0805512,-0.994701,-0.041486,0.0690748,0.803922
1709804907744,0.967961,0.0238458,0.249967,0.0163905,-0.999358,0.0318644,0.250567,-0.0267464,-0.96773,-0.0416445,0.0668136,0.848963
1709804907958,0.992804,0.0208012,-0.117929,0.0346425,-0.992579,0.116565,-0.114629,-0.119812,-0.986157,-0.0379536,0.0569458,0.914111
1709804908175,0.987979,0.0625159,0.14138,0.0510594,-0.995219,0.0832601,0.145909,-0.0750405,-0.986448,-0.0340382,0.0569073,0.924532
1709804908390,0.966141,0.0478356,0.25354,0.0314498,-0.997169,0.0682942,0.256089,-0.058008,-0.964911,-0.0429462,0.0548915,0.924513
1709804908609,0.962182,0.0320388,0.270517,0.0206398,-0.998779,0.0448786,0.271625,-0.0375979,-0.961668,-0.0456255,0.0566607,0.926142
1709804908825,0.995075,0.0279081,-0.0951106,0.0413391,-0.988958,0.142315,-0.0900887,-0.145546,-0.985241,-0.0416065,0.0577496,0.96568
1709804909038,0.98476,0.0512207,0.166208,0.0438263,-0.997892,0.0478583,0.168309,-0.0398447,-0.984929,-0.0348672,0.0610781,0.989847
1709804909257,0.998592,0.0252535,-0.0466578,0.0304644,-0.992947,0.114582,-0.0434351,-0.115842,-0.992317,-0.0398814,0.0691451,1.02672
1709804909473,0.998969,0.0447463,0.00760822,0.0435065,-0.991768,0.120432,0.0129345,-0.119977,-0.992692,-0.0340029,0.0648259,1.06116
1709804909689,0.986678,0.0353783,0.158795,0.0224004,-0.996316,0.0827861,0.161139,-0.0781261,-0.983835,-0.0444629,0.0616471,1.0649
1709804909904,0.98486,0.0429622,0.167942,0.0291798,-0.996064,0.0836906,0.170876,-0.077523,-0.982238,-0.0515435,0.0629363,1.07806
1709804910121,0.992999,0.0316608,0.113797,0.0173469,-0.99205,0.12464,0.116839,-0.121793,-0.985655,-0.0714633,0.0623843,1.09735
1709804910337,0.995608,0.0535808,0.0767732,0.0447336,-0.992627,0.112652,0.0822431,-0.108723,-0.990664,-0.0762758,0.0545424,1.13314
1709804910554,0.993474,0.0493179,0.102841,0.0379241,-0.993214,0.109942,0.107566,-0.105324,-0.988603,-0.0907466,0.0503311,1.157
1709804910768,0.998272,0.0496941,0.0313751,0.0474675,-0.996548,0.0681145,0.0346516,-0.0665075,-0.997184,-0.0945734,0.0494727,1.1771
1709804910986,0.998521,0.036503,-0.0403004,0.0420082,-0.988464,0.145511,-0.034524,-0.146988,-0.988536,-0.0934374,0.0473314,1.17743
1709804911200,0.991111,0.0337193,-0.128693,0.0433548,-0.996402,0.0728202,-0.125774,-0.0777524,-0.989007,-0.0817515,0.0506855,1.14818
1709804911418,0.993167,0.0314276,-0.112389,0.0408811,-0.995725,0.0828238,-0.109305,-0.0868525,-0.990207,-0.0736266,0.0529976,1.09304
1709804911633,0.99126,0.0470087,-0.123263,0.0581525,-0.994384,0.0884249,-0.118414,-0.0948201,-0.988427,-0.0626663,0.0488579,1.03795
1709804911850,0.995587,0.0728333,-0.0591829,0.0529545,-0.956628,-0.28646,-0.0774798,0.282061,-0.956263,-0.0734056,0.0497306,0.937058
1709804912065,0.986943,0.0410499,-0.155752,0.0611635,-0.990063,0.12663,-0.149006,-0.134502,-0.979646,-0.0751914,0.0551501,0.894299
1709804912282,0.992889,0.06613,0.0989907,0.0684479,-0.99745,-0.0202017,0.0974024,0.0268338,-0.994883,-0.0728402,0.0569402,0.854254
